state,month_year,cocaine,heroin,methadone,number_of_deaths,number_drug_overdose_death,opioids,percent_drugs_specified,psychostimulants,unemployment_data
TN,Mar-2017,0,0,0,72285,1691,0,0,0,4.1
TN,Mar-2018,0,0,0,74512,1774,0,0,0,3.6
TN,May-2015,0,0,0,69611,1331,0,0,0,5.8
TN,May-2016,0,0,0,70208,1525,0,0,0,4.7
TN,May-2017,0,0,0,72562,1737,0,0,0,3.8
TN,May-2018,0,0,0,74589,1777,0,0,0,3.6
TN,Nov-2015,0,0,0,70639,1430,0,0,0,5.0
TN,Nov-2016,0,0,0,71016,1629,0,0,0,4.7
TN,Nov-2017,0,0,0,73388,1760,0,0,0,3.5
TN,Oct-2015,0,0,0,70607,1440,0,0,0,5.2
TN,Oct-2016,0,0,0,70978,1589,0,0,0,4.8
TN,Oct-2017,0,0,0,73144,1768,0,0,0,3.4
TN,Sep-2015,0,0,0,70350,1412,0,0,0,5.3
TN,Sep-2016,0,0,0,70720,1585,0,0,0,4.8
TN,Sep-2017,0,0,0,73109,1764,0,0,0,3.4
TX,Apr-2015,0,0,0,189620,2533,0,0,0,4.4
TX,Apr-2016,0,0,0,191242,2685,0,0,0,4.5
TX,Apr-2017,0,0,0,196770,2797,0,0,0,4.5
TX,Apr-2018,0,0,0,205195,2974,0,0,0,4.0
TX,Aug-2015,0,0,0,192231,2590,0,0,0,4.4
TX,Aug-2016,0,0,0,192780,2741,0,0,0,4.7
TX,Aug-2017,0,0,0,197234,2855,0,0,0,4.1
TX,Aug-2018,0,0,0,205987,2977,0,0,0,3.7
TX,Dec-2015,0,0,0,192423,2579,0,0,0,4.5
TX,Dec-2016,0,0,0,194843,2812,0,0,0,4.8
TX,Dec-2017,0,0,0,200830,2950,0,0,0,4.1
TX,Feb-2015,0,0,0,188094,2520,0,0,0,4.4
TX,Feb-2016,0,0,0,191128,2645,0,0,0,4.4
TX,Feb-2017,0,0,0,195999,2813,0,0,0,4.7
TX,Feb-2018,0,0,0,205167,2979,0,0,0,4.1
TX,Jan-2015,0,0,0,187532,2577,0,0,0,4.5
TX,Jan-2016,0,0,0,190544,2593,0,0,0,4.4
TX,Jan-2017,0,0,0,195740,2810,0,0,0,4.8
TX,Jan-2018,0,0,0,204493,2966,0,0,0,4.1
TX,Jul-2015,0,0,0,191726,2564,0,0,0,4.4
TX,Jul-2016,0,0,0,192225,2731,0,0,0,4.7
TX,Jul-2017,0,0,0,197084,2878,0,0,0,4.2
TX,Jul-2018,0,0,0,205653,2937,0,0,0,3.8
TX,Jun-2015,0,0,0,190805,2517,0,0,0,4.4
TX,Jun-2016,0,0,0,191872,2724,0,0,0,4.6
TX,Jun-2017,0,0,0,197112,2840,0,0,0,4.3
TX,Jun-2018,0,0,0,205383,2972,0,0,0,3.8
TX,Mar-2015,0,0,0,188941,2544,0,0,0,4.4
TX,Mar-2016,0,0,0,190919,2645,0,0,0,4.5
TX,Mar-2017,0,0,0,196668,2814,0,0,0,4.6
TX,Mar-2018,0,0,0,204983,2964,0,0,0,4.0
TX,May-2015,0,0,0,190366,2539,0,0,0,4.4
TX,May-2016,0,0,0,191348,2697,0,0,0,4.6
TX,May-2017,0,0,0,197098,2830,0,0,0,4.4
TX,May-2018,0,0,0,205143,2944,0,0,0,3.9
TX,Nov-2015,0,0,0,192655,2591,0,0,0,4.5
TX,Nov-2016,0,0,0,194403,2773,0,0,0,4.8
TX,Nov-2017,0,0,0,199279,2928,0,0,0,4.1
TX,Oct-2015,0,0,0,192890,2625,0,0,0,4.5
TX,Oct-2016,0,0,0,193951,2749,0,0,0,4.8
TX,Oct-2017,0,0,0,198519,2879,0,0,0,4.1
TX,Sep-2015,0,0,0,192514,2615,0,0,0,4.4
TX,Sep-2016,0,0,0,193407,2762,0,0,0,4.8
TX,Sep-2017,0,0,0,197641,2868,0,0,0,4.1
US,Apr-2015,5908,11471,3401,2691628,48748,30240,81.7305325346681,4675,0.0
US,Apr-2016,7606,14010,3327,2705990,55763,35837,83.8261929953553,6320,0.0
US,Apr-2017,12064,16011,3310,2782927,67493,45245,86.1570829567511,8498,0.0
US,Apr-2018,14290,14970,3160,2846100,68557,46743,89.0543635223245,11001,0.0
US,Aug-2015,6287,12201,3345,2719206,50834,31767,82.3917063382775,5259,0.0
US,Aug-2016,8869,14859,3392,2716965,59417,38856,84.8713331201508,6991,0.0
US,Aug-2017,13374,16014,3203,2798375,69988,47179,86.78059095845,9482,0.0
US,Aug-2018,14551,14845,3073,2851884,67360,46295,90.5092042755344,11694,0.0
US,Dec-2015,6841,13051,3309,2718198,52623,33203,83.0777416718925,5777,0.0
US,Dec-2016,10458,15551,3390,2749864,63938,42435,85.4374550345647,7610,0.0
US,Dec-2017,14069,15593,3210,2820034,70699,47885,87.6023706134457,10435,0.0
US,Feb-2015,5592,11002,3372,2668442,47725,29269,81.1691985332635,4449,0.0
US,Feb-2016,7151,13479,3292,2701647,53834,34251,83.4268306274845,6072,0.0
US,Feb-2017,11305,15963,3355,2770741,66189,44281,85.8541449485564,8040,0.0
US,Feb-2018,14170,15129,3168,2847427,69567,47103,88.2631132577228,10708,0.0
US,Jan-2015,5496,10788,3413,2653334,47523,28986,80.8766281589967,4402,0.0
US,Jan-2016,6988,13221,3276,2698635,52902,33531,83.3295527579298,5922,0.0
US,Jan-2017,10955,15868,3388,2766974,65571,43691,85.557639810282,7826,0.0
US,Jan-2018,14150,15305,3183,2844162,70066,47481,88.0055947249736,10591,0.0
US,Jul-2015,6150,11985,3341,2712688,50301,31392,82.2448857875589,5081,0.0
US,Jul-2016,8513,14681,3393,2711484,58525,38075,84.5860743272106,6838,0.0
US,Jul-2017,13064,16058,3220,2796333,69504,46777,86.6439341620626,9294,0.0
US,Jul-2018,14506,14860,3100,2849252,67319,46169,90.1186886317384,11381,0.0
US,Jun-2015,6022,11805,3392,2704994,49691,31068,82.1919462276871,4957,0.0
US,Jun-2016,8117,14410,3356,2708788,57428,37187,84.31253047294,6597,0.0
US,Jun-2017,12867,16168,3246,2794038,69153,46473,86.4821482799011,9076,0.0
US,Jun-2018,14541,14809,3147,2846461,67956,46316,89.7407106448992,11191,0.0
US,Mar-2015,5729,11167,3387,2682744,48198,29609,81.3187269181294,4586,0.0
US,Mar-2016,7358,13767,3285,2703203,54781,35062,83.6129314908454,6174,0.0
US,Mar-2017,11664,16019,3357,2778264,66858,44790,86.062999192318,8250,0.0
US,Mar-2018,14270,15032,3175,2844680,69101,46887,88.6745488487866,10874,0.0
US,May-2015,5987,11675,3421,2698421,49293,30745,81.995415170511,4785,0.0
US,May-2016,7842,14166,3299,2706928,56465,36423,84.1034269016205,6459,0.0
US,May-2017,12433,16137,3302,2788083,68370,45893,86.283457656867,8807,0.0
US,May-2018,14460,14829,3132,2844958,68251,46585,89.4536343789835,11088,0.0
US,Nov-2015,6720,12972,3331,2727809,52386,33040,82.9000114534418,5689,0.0
US,Nov-2016,10054,15143,3373,2734397,62340,41126,85.2807186397177,7362,0.0
US,Nov-2017,13829,15763,3183,2810357,70723,47889,87.3746871597642,10255,0.0
US,Oct-2015,6590,12700,3385,2729315,52114,32775,82.7723836205242,5571,0.0
US,Oct-2016,9639,14984,3343,2726854,61062,40149,85.1053028069831,7197,0.0
US,Oct-2017,13722,15919,3189,2806663,70690,47813,87.1962087989815,10053,0.0
US,Sep-2015,6437,12527,3393,2723893,51575,32337,82.576829859428,5450,0.0
US,Sep-2016,9265,14912,3339,2721441,60147,39437,84.9901075697874,7047,0.0
US,Sep-2017,13573,15975,3218,2804356,70599,47673,86.9615716936501,9813,0.0
UT,Apr-2015,40,110,46,17578,614,442,98.0456026058632,119,3.6
UT,Apr-2016,48,152,50,18171,707,501,96.039603960396,163,3.5
UT,Apr-2017,47,153,39,18455,619,449,95.9612277867528,151,3.3
UT,Apr-2018,50,145,56,18848,650,458,98.4615384615385,208,3.1
UT,Aug-2015,37,119,47,17861,607,435,97.6935749588138,120,3.6
UT,Aug-2016,53,165,46,18480,717,521,95.81589958159,167,3.4
UT,Aug-2017,47,141,43,18360,615,430,96.7479674796748,167,3.3
UT,Aug-2018,53,169,47,19045,665,474,98.796992481203,235,3.1
UT,Dec-2015,46,128,44,17845,649,451,97.8428351309707,149,3.6
UT,Dec-2016,50,166,43,18498,650,475,94.9230769230769,147,3.3
UT,Dec-2017,51,148,47,18676,645,456,97.5193798449612,195,3.1
UT,Feb-2015,36,109,46,17431,606,445,98.3498349834984,111,3.6
UT,Feb-2016,48,139,44,17940,689,490,97.5326560232221,158,3.6
UT,Feb-2017,48,166,46,18505,643,467,94.7122861586314,147,3.3
UT,Feb-2018,49,143,49,18806,637,446,97.9591836734694,199,3.1
UT,Jan-2015,38,114,48,17303,619,464,98.3844911147011,109,3.6
UT,Jan-2016,46,130,45,17813,672,473,97.7678571428571,153,3.6
UT,Jan-2017,50,170,40,18572,641,466,94.5397815912636,146,3.3
UT,Jan-2018,48,142,52,18750,636,450,97.7987421383648,200,3.1
UT,Jul-2015,38,116,45,17792,596,436,97.6510067114094,115,3.6
UT,Jul-2016,55,164,49,18426,715,514,95.9440559440559,166,3.4
UT,Jul-2017,43,139,45,18333,620,439,96.6129032258065,167,3.3
UT,Jul-2018,53,166,46,18999,660,465,98.6404833836858,226,3.1
UT,Jun-2015,40,116,40,17739,603,433,97.6782752902156,120,3.6
UT,Jun-2016,50,153,51,18315,714,512,95.7983193277311,164,3.4
UT,Jun-2017,42,150,43,18401,614,437,96.5798045602606,166,3.3
UT,Jun-2018,59,159,51,18909,659,468,98.6342943854325,214,3.1
UT,Mar-2015,41,114,46,17543,606,438,98.1848184818482,117,3.6
UT,Mar-2016,47,146,45,18065,710,505,96.4788732394366,160,3.6
UT,Mar-2017,43,155,42,18482,621,449,95.3301127214171,146,3.3
UT,Mar-2018,51,141,52,18783,642,453,98.4423676012461,202,3.1
UT,May-2015,37,112,44,17660,599,433,97.8297161936561,115,3.6
UT,May-2016,51,155,51,18259,716,509,95.9497206703911,167,3.5
UT,May-2017,41,147,40,18409,612,437,96.2418300653595,159,3.3
UT,May-2018,58,158,52,18891,662,476,98.6404833836858,205,3.1
UT,Nov-2015,42,132,41,17881,657,456,98.1735159817352,155,3.6
UT,Nov-2016,53,165,48,18389,667,496,95.2023988005997,147,3.3
UT,Nov-2017,48,142,44,18748,626,440,97.2843450479233,178,3.2
UT,Oct-2015,38,131,45,17898,655,457,97.7099236641221,147,3.6
UT,Oct-2016,58,168,46,18457,682,503,95.3079178885631,152,3.3
UT,Oct-2017,43,139,44,18618,612,430,97.3856209150327,172,3.2
UT,Sep-2015,36,128,46,17834,622,443,97.9099678456592,131,3.6
UT,Sep-2016,55,161,43,18531,694,506,95.2449567723343,159,3.3
UT,Sep-2017,45,144,42,18490,617,432,97.2447325769854,172,3.2
VA,Apr-2015,132,272,91,64331,966,751,98.1366459627329,46,4.7
VA,Apr-2016,213,379,78,64102,1131,926,98.6737400530504,46,4.0
VA,Apr-2017,272,460,68,66754,1407,1146,98.365316275764,83,3.8
VA,Apr-2018,366,545,89,68015,1410,1159,99.0070921985816,105,3.1
VA,Aug-2015,143,307,86,64848,994,780,98.3903420523139,47,4.3
VA,Aug-2016,239,400,77,64813,1229,1009,98.6981285598047,60,4.2
VA,Aug-2017,307,524,72,67019,1453,1190,98.2794218857536,90,3.6
VA,Aug-2018,381,523,98,68066,1400,1158,99.4285714285714,110,2.8
VA,Dec-2015,157,338,69,64760,1002,802,98.2035928143712,45,4.1
VA,Dec-2016,257,439,77,65580,1356,1117,98.9675516224189,68,4.1
VA,Dec-2017,343,539,79,67731,1455,1198,98.4879725085911,101,3.4
VA,Feb-2015,133,260,95,63896,980,763,98.0612244897959,41,4.8
VA,Feb-2016,179,353,78,63994,1051,855,98.4776403425309,48,4.0
VA,Feb-2017,273,460,67,66107,1403,1151,98.5744832501782,77,4.0
VA,Feb-2018,342,533,87,68298,1408,1159,98.8636363636364,97,3.2
VA,Jan-2015,125,246,99,63414,959,748,98.1230448383733,43,4.9
VA,Jan-2016,168,339,73,64036,1006,804,98.3101391650099,45,4.1
VA,Jan-2017,264,454,71,65965,1392,1148,98.8505747126437,69,4.0
VA,Jan-2018,344,529,86,68224,1437,1180,98.5386221294363,106,3.3
VA,Jul-2015,134,302,85,64525,976,767,98.2581967213115,44,4.4
VA,Jul-2016,237,397,80,64782,1214,994,98.6820428336079,62,4.1
VA,Jul-2017,301,506,69,66944,1440,1170,98.1944444444444,81,3.7
VA,Jul-2018,374,515,97,67947,1387,1151,99.4232155731795,109,2.9
VA,Jun-2015,135,301,88,64455,984,771,98.1707317073171,44,4.5
VA,Jun-2016,224,392,79,64560,1186,976,98.6509274873524,60,4.1
VA,Jun-2017,294,483,65,66968,1428,1150,98.2492997198879,78,3.7
VA,Jun-2018,373,527,103,67801,1388,1154,99.2795389048991,110,3.0
VA,Mar-2015,128,260,91,64114,968,754,98.2438016528926,43,4.8
VA,Mar-2016,202,374,79,64135,1107,902,98.6449864498645,46,4.0
VA,Mar-2017,264,456,67,66446,1394,1140,98.493543758967,84,3.9
VA,Mar-2018,360,540,90,68037,1411,1162,98.8660524450744,98,3.2
VA,May-2015,130,288,89,64403,973,760,98.1500513874615,45,4.6
VA,May-2016,222,386,77,64400,1160,951,98.7068965517241,55,4.1
VA,May-2017,271,464,69,66775,1415,1146,98.303886925795,79,3.8
VA,May-2018,383,538,94,67856,1402,1159,99.0727532097004,109,3.0
VA,Nov-2015,157,338,66,65089,992,794,98.2862903225807,47,4.1
VA,Nov-2016,251,419,83,65204,1340,1097,98.8059701492537,67,4.1
VA,Nov-2017,324,526,77,67392,1423,1169,98.4539704848911,94,3.4
VA,Oct-2015,156,341,73,65166,1016,812,98.4251968503937,48,4.1
VA,Oct-2016,246,399,87,64975,1287,1056,98.6790986790987,61,4.2
VA,Oct-2017,320,530,74,67361,1422,1161,98.3825597749648,94,3.5
VA,Sep-2015,146,319,77,65030,1009,793,98.414271555996,47,4.2
VA,Sep-2016,243,398,84,64726,1260,1028,98.5714285714286,60,4.2
VA,Sep-2017,314,534,75,67367,1438,1188,98.4700973574409,91,3.6
VT,Apr-2015,9,31,7,5776,85,66,98.8235294117647,4,3.6
VT,Apr-2016,15,36,10,5666,107,84,97.196261682243,1,3.3
VT,Apr-2017,30,52,13,5838,143,115,99.3006993006993,8,3.1
VT,Apr-2018,45,42,11,5790,123,106,99.1869918699187,7,2.7
VT,Aug-2015,13,35,9,5793,100,80,98,3,3.5
VT,Aug-2016,18,40,10,5728,115,91,98.2608695652174,1,3.2
VT,Aug-2017,33,48,13,5780,132,109,99.2424242424242,9,2.9
VT,Aug-2018,49,52,10,5784,136,116,99.2647058823529,7,2.6
VT,Dec-2015,12,31,8,5770,99,77,97.979797979798,0,3.4
VT,Dec-2016,22,50,12,5787,136,107,97.7941176470588,3,3.1
VT,Dec-2017,40,40,15,5775,128,110,100,9,2.8
VT,Feb-2015,10,27,5,5639,77,58,100,5,3.7
VT,Feb-2016,13,35,9,5710,105,83,97.1428571428571,0,3.3
VT,Feb-2017,24,52,13,5799,139,110,98.5611510791367,5,3.1
VT,Feb-2018,48,39,14,5844,127,110,100,10,2.7
VT,Jan-2015,11,31,4,5573,76,58,100,5,3.8
VT,Jan-2016,12,32,9,5734,100,79,97,0,3.3
VT,Jan-2017,25,51,12,5821,137,109,98.5401459854015,4,3.1
VT,Jan-2018,43,40,15,5815,129,111,100,9,2.7
VT,Jul-2015,12,33,9,5816,95,74,97.8947368421053,3,3.5
VT,Jul-2016,14,37,9,5715,110,87,98.1818181818182,1,3.2
VT,Jul-2017,35,53,13,5781,141,116,99.290780141844,8,3.0
VT,Jul-2018,49,51,11,5781,138,116,99.2700729927007,7,2.7
VT,Jun-2015,12,31,9,5819,94,72,98.936170212766,3,3.6
VT,Jun-2016,15,38,9,5670,107,84,97.196261682243,1,3.3
VT,Jun-2017,31,52,12,5811,138,112,99.2753623188406,8,3.0
VT,Jun-2018,50,47,10,5785,134,115,98.5185185185185,7,2.7
VT,Mar-2015,9,29,5,5683,82,62,98.780487804878,4,3.7
VT,Mar-2016,12,35,10,5729,104,84,97.1153846153846,0,3.3
VT,Mar-2017,28,53,14,5792,143,114,99.3006993006993,9,3.1
VT,Mar-2018,47,42,12,5813,126,108,99.2063492063492,6,2.7
VT,May-2015,11,32,9,5799,91,70,98.9010989010989,4,3.6
VT,May-2016,15,38,8,5671,104,83,97.1153846153846,1,3.3
VT,May-2017,29,50,13,5815,141,112,99.290780141844,8,3.0
VT,May-2018,49,46,11,5766,134,115,98.5185185185185,7,2.7
VT,Nov-2015,13,32,7,5737,99,79,97.979797979798,1,3.4
VT,Nov-2016,23,48,13,5749,128,100,97.65625,2,3.1
VT,Nov-2017,36,43,14,5779,135,115,100,10,2.8
VT,Oct-2015,11,31,8,5711,96,76,97.9166666666667,1,3.5
VT,Oct-2016,25,49,13,5775,129,102,98.4496124031008,2,3.2
VT,Oct-2017,28,39,12,5763,126,104,99.2063492063492,9,2.9
VT,Sep-2015,14,35,9,5748,100,79,98,3,3.5
VT,Sep-2016,22,44,10,5754,118,94,98.3050847457627,1,3.2
VT,Sep-2017,29,44,14,5774,130,106,99.2307692307692,9,2.9
WA,Apr-2015,87,292,109,53014,1017,683,95.4768928220256,248,5.7
WA,Apr-2016,86,333,122,54840,1165,751,94.4206008583691,323,5.4
WA,Apr-2017,95,290,120,56114,1097,690,94.1659070191431,368,4.7
WA,Apr-2018,101,315,114,56569,1156,744,95.1640759930915,395,4.5
WA,Aug-2015,82,299,105,54015,1066,694,95.2157598499062,292,5.6
WA,Aug-2016,92,323,135,54630,1183,766,93.6601859678783,332,5.2
WA,Aug-2017,93,303,112,56505,1065,671,94.4600938967136,371,4.7
WA,Aug-2018,113,309,99,56989,1082,698,96.3031423290203,403,4.4
WA,Dec-2015,82,306,115,54629,1109,702,94.6798917944094,311,5.6
WA,Dec-2016,83,294,129,54767,1117,721,93.6436884512086,335,4.9
WA,Dec-2017,108,317,123,56980,1168,744,94.8630136986301,397,4.6
WA,Feb-2015,88,286,106,52591,1000,674,95.8,241,5.7
WA,Feb-2016,89,320,121,54675,1139,722,94.9078138718174,316,5.5
WA,Feb-2017,84,291,122,56091,1108,707,93.5920577617328,349,4.8
WA,Feb-2018,107,325,127,56163,1170,755,95.042735042735,395,4.6
WA,Jan-2015,87,288,110,52487,996,678,96.1847389558233,242,5.8
WA,Jan-2016,86,323,119,54442,1134,721,94.8853615520282,316,5.6
WA,Jan-2017,82,286,128,55778,1105,709,93.2126696832579,339,4.9
WA,Jan-2018,104,325,125,56437,1166,750,95.1972555746141,394,4.6
WA,Jul-2015,85,288,108,53954,1068,691,95.0374531835206,281,5.6
WA,Jul-2016,80,334,132,54657,1177,768,93.7977909940527,330,5.3
WA,Jul-2017,100,300,110,56178,1060,669,94.3396226415094,359,4.7
WA,Jul-2018,111,310,104,57073,1115,712,96.4125560538117,417,4.4
WA,Jun-2015,85,293,110,53657,1050,691,95.0476190476191,263,5.6
WA,Jun-2016,82,326,122,54715,1162,750,93.631669535284,324,5.3
WA,Jun-2017,93,301,113,56115,1068,676,94.7565543071161,363,4.7
WA,Jun-2018,115,314,112,56832,1136,740,95.862676056338,421,4.4
WA,Mar-2015,88,297,111,52850,1018,686,95.5795677799607,245,5.7
WA,Mar-2016,88,317,116,54741,1137,722,94.8988566402814,317,5.5
WA,Mar-2017,84,299,127,56124,1120,722,93.9285714285714,356,4.8
WA,Mar-2018,108,317,119,56333,1164,735,94.9312714776632,407,4.6
WA,May-2015,85,285,116,53397,1020,684,94.8039215686274,250,5.6
WA,May-2016,86,335,114,54753,1163,742,94.2390369733448,328,5.4
WA,May-2017,92,297,121,56195,1093,690,94.5105215004575,366,4.7
WA,May-2018,107,315,112,56532,1153,743,95.541958041958,406,4.5
WA,Nov-2015,84,307,109,54460,1110,704,95.2252252252252,315,5.6
WA,Nov-2016,83,299,132,54609,1127,725,93.167701863354,328,5.0
WA,Nov-2017,105,310,121,57004,1133,729,94.5278022947926,391,4.6
WA,Oct-2015,84,307,112,54453,1099,705,95.3594176524113,311,5.6
WA,Oct-2016,89,310,133,54690,1155,748,93.4199134199134,324,5.1
WA,Oct-2017,97,307,116,56641,1112,706,94.3345323741007,390,4.6
WA,Sep-2015,87,311,111,54328,1090,704,95.2293577981651,310,5.6
WA,Sep-2016,93,319,136,54583,1171,758,93.6806148590948,327,5.2
WA,Sep-2017,92,307,113,56600,1094,696,93.9670932358318,385,4.7
WI,Apr-2015,0,0,0,51340,871,0,0,0,4.7
WI,Apr-2016,0,0,0,50822,934,0,0,0,4.1
WI,Apr-2017,0,0,0,51832,1094,0,0,0,3.3
WI,Apr-2018,0,0,0,53322,1149,0,0,0,3.0
WI,Aug-2015,0,0,0,51338,836,0,0,0,4.4
WI,Aug-2016,0,0,0,51239,1054,0,0,0,4.0
WI,Aug-2017,0,0,0,52273,1149,0,0,0,3.2
WI,Aug-2018,0,0,0,53631,1075,0,0,0,3.0
WI,Dec-2015,0,0,0,51074,873,0,0,0,4.3
WI,Dec-2016,0,0,0,51650,1079,0,0,0,3.7
WI,Dec-2017,0,0,0,52591,1177,0,0,0,3.0
WI,Feb-2015,0,0,0,50801,872,0,0,0,4.8
WI,Feb-2016,0,0,0,50878,912,0,0,0,4.2
WI,Feb-2017,0,0,0,51891,1104,0,0,0,3.5
WI,Feb-2018,0,0,0,53097,1145,0,0,0,2.9
WI,Jan-2015,0,0,0,50658,849,0,0,0,4.8
WI,Jan-2016,0,0,0,50651,895,0,0,0,4.3
WI,Jan-2017,0,0,0,51923,1100,0,0,0,3.6
WI,Jan-2018,0,0,0,52995,1159,0,0,0,2.9
WI,Jul-2015,0,0,0,51319,849,0,0,0,4.5
WI,Jul-2016,0,0,0,51026,1004,0,0,0,4.0
WI,Jul-2017,0,0,0,52278,1146,0,0,0,3.3
WI,Jul-2018,0,0,0,53487,1095,0,0,0,3.0
WI,Jun-2015,0,0,0,51287,860,0,0,0,4.5
WI,Jun-2016,0,0,0,51012,972,0,0,0,4.0
WI,Jun-2017,0,0,0,52162,1131,0,0,0,3.3
WI,Jun-2018,0,0,0,53319,1136,0,0,0,3.1
WI,Mar-2015,0,0,0,51128,872,0,0,0,4.7
WI,Mar-2016,0,0,0,50880,924,0,0,0,4.2
WI,Mar-2017,0,0,0,51824,1095,0,0,0,3.4
WI,Mar-2018,0,0,0,53178,1162,0,0,0,3.0
WI,May-2015,0,0,0,51231,862,0,0,0,4.6
WI,May-2016,0,0,0,51035,968,0,0,0,4.1
WI,May-2017,0,0,0,51987,1095,0,0,0,3.3
WI,May-2018,0,0,0,53314,1164,0,0,0,3.1
WI,Nov-2015,0,0,0,51286,867,0,0,0,4.3
WI,Nov-2016,0,0,0,51336,1066,0,0,0,3.8
WI,Nov-2017,0,0,0,52528,1170,0,0,0,3.0
WI,Oct-2015,0,0,0,51449,887,0,0,0,4.3
WI,Oct-2016,0,0,0,51210,1062,0,0,0,3.9
WI,Oct-2017,0,0,0,52401,1170,0,0,0,3.1
WI,Sep-2015,0,0,0,51390,880,0,0,0,4.4
WI,Sep-2016,0,0,0,51256,1056,0,0,0,3.9
WI,Sep-2017,0,0,0,52393,1146,0,0,0,3.2
WV,Apr-2015,0,0,0,22086,683,0,0,0,7.0
WV,Apr-2016,0,0,0,21727,764,0,0,0,6.3
WV,Apr-2017,0,0,0,22448,983,0,0,0,5.0
WV,Apr-2018,0,0,0,22819,857,0,0,0,5.4
WV,Aug-2015,0,0,0,22290,682,0,0,0,6.7
WV,Aug-2016,0,0,0,21807,821,0,0,0,6.0
WV,Aug-2017,0,0,0,22358,1027,0,0,0,5.2
WV,Aug-2018,0,0,0,23046,776,0,0,0,5.1
WV,Dec-2015,0,0,0,22173,729,0,0,0,6.4
WV,Dec-2016,0,0,0,21990,879,0,0,0,5.5
WV,Dec-2017,0,0,0,22562,997,0,0,0,5.4
WV,Feb-2015,0,0,0,21811,653,0,0,0,6.8
WV,Feb-2016,0,0,0,21824,755,0,0,0,6.4
WV,Feb-2017,0,0,0,22226,929,0,0,0,5.2
WV,Feb-2018,0,0,0,22849,931,0,0,0,5.4
WV,Jan-2015,0,0,0,21732,644,0,0,0,6.6
WV,Jan-2016,0,0,0,21943,731,0,0,0,6.4
WV,Jan-2017,0,0,0,22174,911,0,0,0,5.3
WV,Jan-2018,0,0,0,22849,949,0,0,0,5.4
WV,Jul-2015,0,0,0,22290,684,0,0,0,6.9
WV,Jul-2016,0,0,0,21830,809,0,0,0,6.1
WV,Jul-2017,0,0,0,22275,1026,0,0,0,5.1
WV,Jul-2018,0,0,0,23069,697,0,0,0,5.2
WV,Jun-2015,0,0,0,22163,681,0,0,0,7.0
WV,Jun-2016,0,0,0,21817,804,0,0,0,6.2
WV,Jun-2017,0,0,0,22365,1007,0,0,0,5.0
WV,Jun-2018,0,0,0,23026,817,0,0,0,5.2
WV,Mar-2015,0,0,0,21882,671,0,0,0,6.9
WV,Mar-2016,0,0,0,21804,757,0,0,0,6.4
WV,Mar-2017,0,0,0,22371,949,0,0,0,5.1
WV,Mar-2018,0,0,0,22841,903,0,0,0,5.4
WV,May-2015,0,0,0,22201,681,0,0,0,7.1
WV,May-2016,0,0,0,21717,779,0,0,0,6.2
WV,May-2017,0,0,0,22418,991,0,0,0,5.0
WV,May-2018,0,0,0,22963,793,0,0,0,5.3
WV,Nov-2015,0,0,0,22251,719,0,0,0,6.4
WV,Nov-2016,0,0,0,21916,856,0,0,0,5.7
WV,Nov-2017,0,0,0,22403,999,0,0,0,5.4
WV,Oct-2015,0,0,0,22365,717,0,0,0,6.5
WV,Oct-2016,0,0,0,21840,824,0,0,0,5.8
WV,Oct-2017,0,0,0,22354,1011,0,0,0,5.3
WV,Sep-2015,0,0,0,22294,686,0,0,0,6.6
WV,Sep-2016,0,0,0,21845,838,0,0,0,5.9
WV,Sep-2017,0,0,0,22283,1006,0,0,0,5.3
WY,Apr-2015,0,0,0,4526,112,0,0,0,4.2
WY,Apr-2016,0,0,0,4379,93,0,0,0,5.7
WY,Apr-2017,0,0,0,4380,80,0,0,0,4.1
WY,Apr-2018,0,0,0,4447,66,0,0,0,4.0
WY,Aug-2015,0,0,0,4541,102,0,0,0,4.4
WY,Aug-2016,0,0,0,4395,95,0,0,0,5.3
WY,Aug-2017,0,0,0,4297,64,0,0,0,4.1
WY,Aug-2018,0,0,0,4512,64,0,0,0,4.2
WY,Dec-2015,0,0,0,4507,92,0,0,0,4.9
WY,Dec-2016,0,0,0,4347,93,0,0,0,4.8
WY,Dec-2017,0,0,0,4374,66,0,0,0,4.1
WY,Feb-2015,0,0,0,4395,104,0,0,0,4.0
WY,Feb-2016,0,0,0,4454,90,0,0,0,5.4
WY,Feb-2017,0,0,0,4339,90,0,0,0,4.4
WY,Feb-2018,0,0,0,4431,64,0,0,0,4.0
WY,Jan-2015,0,0,0,4365,105,0,0,0,3.9
WY,Jan-2016,0,0,0,4445,94,0,0,0,5.1
WY,Jan-2017,0,0,0,4352,91,0,0,0,4.6
WY,Jan-2018,0,0,0,4425,63,0,0,0,4.0
WY,Jul-2015,0,0,0,4521,105,0,0,0,4.4
WY,Jul-2016,0,0,0,4387,99,0,0,0,5.5
WY,Jul-2017,0,0,0,4321,62,0,0,0,4.1
WY,Jul-2018,0,0,0,4505,60,0,0,0,4.1
WY,Jun-2015,0,0,0,4487,104,0,0,0,4.3
WY,Jun-2016,0,0,0,4430,101,0,0,0,5.6
WY,Jun-2017,0,0,0,4323,64,0,0,0,4.1
WY,Jun-2018,0,0,0,4450,63,0,0,0,4.1
WY,Mar-2015,0,0,0,4456,104,0,0,0,4.0
WY,Mar-2016,0,0,0,4422,98,0,0,0,5.6
WY,Mar-2017,0,0,0,4346,82,0,0,0,4.2
